question,options,answer,solution
 Q.292. The Tomb of Razia Sultan in the state of Haryana is made of which building material? Graduate Level 28/06/2023 ( Shift - 3) ,"['(a) Red sandstone ', '(b) Granite ', '(c) Marble ', '(d) Baked bricks ']",(d) Baked bricks ,"Sol.292.(d) Baked bricks. Raziya sultan (1236 - 1240): Her tomb is situated in Kaithal (Haryana). She is the only female ruler ever to rule in the Delhi sultanate. Monuments built by Red sandstone: Qutub Minar, Red Fort and Humayun's Tomb. Taj mahal (white marble) - Tomb of Mumtaz Mahal."
" Q.293. During the Sultanate of Delhi, the term ""Ulema"" was associated with ______. SSC MTS 03/05/2023 (Afternoon) ","['(a) Learned theologians and Jurists ', '(b) Commander-in-chief ', '(c) Postal officer ', '(d) Village Revenue officer ']",(a) Learned theologians and Jurists ,"Sol.293.(a) Learned theologians and Jurists. Officers in Delhi Sultanate - State Level: Amil (Revenue Officer), Barid (Intelligence agents), Khwaja (Accounts Officer), Kotwal (Head of city law and order), Muhatasib (Head of municipality law and order), Muftis (Expounder of law)."
" Q.294. Who among the following was the daughter of Iltumish, a ruler of Slave Mamluk dynasty? SSC MTS 15/06/2023 (Afternoon) ","['(a) Kubra Noorzai ', '(b) Harkha ', '(c) Razia Sultan ', '(d) Shafiqa Ziayee ']",(c) Razia Sultan ,"Sol.294.(c) Razia Sultan. In 1236, Razia Sultan (Mamluk dynasty), succeeded her father to the Sultanate of Delhi. She sent an expedition against Ranthambore to control the Rajputs. Mamluk dynasty (1206 to 1290) - Founded by Qutbuddin Aibak (Lakh Baksh). He was succeeded by Iltutmish who was his son-in-law."
" Q.295. Under the Delhi Sultanate, a religious tax ________ was imposed on the wealthy and rich Muslims in India. SSC MTS 16/06/2023 (Evening) ","['(a) Firuz ', '(b) Mamluk ', '(c) Zakat ', '(d) Kismat ']",(c) Zakat ,"Sol.295.(c) Zakat. Zakat tax was abolished by Sikander lodi. Firoz Shah Tughlaq introduced four types of taxes based on the Quran. They were Kharaj (Land tax), Khams (Tax on booty captured in war), Jizya (Imposed on non muslim), and Zakat."
 Q.296. In which year was Razia removed from the throne of the Delhi Sultanate? SSC CHSL 09/03/2023 (1st Shift) ,"['(a) 1244 ', '(b) 1240 ', '(c) 1238 ', '(d) 1236 ']",(b) 1240 ,Sol.296.(b) 1240. Razia Sultana ( 1236 -1240 ) married Malik Ikhtiar-ud-Altunia (the governor of Bhatinda under the rule of the Delhi Sultanate under Mamluk dynasty). She was killed on 15 October 1240 at Kaithal (Haryana). Tomb - Kaithal (Haryana).
 Q.297. Who composed Tabaqat-i-Nasiri in the Delhi Sultanate period? SSC CGL Tier II 02/03/2023 ,"['(a) Hasan Nizami ', '(b) Amir Khusrau ', '(c) Minhaj-us-Siraj ', '(d) Ziauddin Barani ']",(c) Minhaj-us-Siraj ,"Sol.297.(c) ""Tabaqat-i-Nasiri'' (1260) was written by Minhaj-i-Siraj in Persian language. Hasan Nizami (Persian language poet) wrote Tajul-Maasir ( the first official history of the Delhi Sultanate). Sufi poet Amir Khusro was the court poet of Alauddin Khilji. His famous works: Tughluq Nama, Wast-ul-Hayat, Nuh Sipihr, Ashiqa, Khamsa, Baqia-Naqia. Ziauddin Barani (Muslim political thinker of Delhi Sultanate) wrote Tarikh-i-Firozshahi and Fatwa-i-Jahandari."
 Q.298. Zafar khan was a famous G eneral of which of the following rulers of the Delhi Sultanate? SSC CGL Tier II 03/03/2023 ,"['(a) Alauddin Khilji ', '(b) Iltutmish ', '(c) Muhammad bin Tughluq ', '(d) Balban ']",(a) Alauddin Khilji ,"Sol.298.(a) Alauddin Khilji’s Generals : Hizabruddin (Zafar Khan), Almas Beg (Ulugh Khan), Malik Kafur (Taj al-Din Izz al-Dawla), Nusrat Khan (Malik Nusrat Jalesari). Muhammad bin Tughlaq (Jauna Khan): Introduced token currency ."
 Q.299. Which of the following combinations of 'Ruler - Predecessor' is correct with respect to the Delhi Sultanate? SSC CGL 02/12/2022 (1st Shift) ,"['(a) Alauddin Khilji - Jalaluddin Khilji ', '(b) Jalaluddin Khilji - Alauddin Khilji ', '(c) Muhammad Tughlaq - Firuz Shah Tughluq ', '(d) Ghiyasuddin Tughlaq - Muhammad Tughluq ']",(a) Alauddin Khilji - Jalaluddin Khilji ,Sol.299.(a) Rulers of Khilji dynasty - Jalaluddin Khalji (founder) - Alauddin Khalji - Qutb ud-Din Mubarak. Rulers of Tughlaq dynasty - Ghiyasuddin Tughlaq (founder) - Muhammad bin Tughlaq - Firoz Shah Tughlaq .
 Q.300. Who among the following rulers ruled before Prithviraj Chauhan over Delhi? SSC CGL 05/12/2022 (2nd Shift) ,"['(a) Ghiyasuddin Balban ', '(b) Ananga Pala ', '(c) Jalaluddin Khalji ', '(d) Qutbuddin Aibak ']",(b) Ananga Pala ,Sol.300.(b) Ananga Pala Tomar - founded Delhi in 1052. An inscription of Vikram Samvat 1383 in the Delhi Museum confirms the founding of Delhi by the Tomars.
 Q.301. Who was the author of Tarikh - i - Mubarak Shahi which is a Persian language chronicle of the Delhi Sultanate? SSC CPO 10/11/2022 (Afternoon) ,"['(a) Jawahar-fi-Jawahir ', '(b) Khazain-ul-Futuh ', '(c) Tarikh-i-Firoz Shahi ', '(d) Yahya bin Ahmad Sirhindi ']",(d) Yahya bin Ahmad Sirhindi ,"Sol.301.(d) Yahya bin Ahmad Sirhindi. Amir Khusrau (Books - ‘Tughlaq Nama’, ‘Nuh Sipihr’, ‘Khazain ul Futuh’ )."
 Q.302. Who was the ruler of Delhi sultanate when Ibn Batuta came to India? SSC CHSL 04/08/2021 (Afternoon) ,"['(a) Alauddin Khilji ', '(b) Firuz Shah Tughlaq ', '(c) Muhammad Bin Tughlaq ', '(d) Ibrahim Lodi ']",(c) Muhammad Bin Tughlaq ,Sol.302.(c) Muhammad Bin Tughlaq was the ruler of the Delhi sultanate when Ibn Batuta came to India. Muhammad bin Tughluq was the Sultan of Delhi from 1325 to 1351 from the Tughlaq Dynasty. Slave Dynasty
 Q.303. Mameluke style of architecture belongs to which dynasty? SSC Stenographer 13/10/2023 (Evening) ,"['(a) Lodi dynasty ', '(b) Slave dynasty ', '(c) Khilji dynasty ', '(d) Tughlaq dynasty ']",(b) Slave dynasty ,"Sol.303.(b) Slave d ynasty (1206 - 1290) - It is also known as the Mamluk Dynasty. Established by - Qutbuddin Aibak. Capitals - Lahore (1206 - 1210). Famous buildings built by rulers of the slave dynasty: Quwwat-ul-Islam Mosque, Qutub Minar, Adhai Din ka Jhonpra, Tomb of Nasir-ud-Din Mohammed, Tomb of Shams-ud-Din Iltutmish."
" Q.304. The Delhi sultan, who s uccumbed to injuries as a result of his fall from horse, was __________ . SSC CPO 05/10/2023 (Afternoon) ","['(a) Qutubuddin Aibak ', '(b) Behram Shah ', '(c) Balban ', '(d) Iltutmish ']",(a) Qutubuddin Aibak ,"Sol.304.(a) Qutubuddin A ibak (Known as Lakh Baksh). He was the slave of Muhammad Ghori and was the first sultan of Delhi Sultanate. He established the slave dynasty (Mamluk dynasty). Famous Ruler of Slave Dynasty (1206 AD–1290 AD): Qutbuddin Aibak (1206-1210), Shamsuddin Iltutmish (1210-1236), Raziya Sultan (1236-1240), Balban (1266-1287)."
 Q.305. The Tomb of I ltutmish was b uilt in which year? SSC CPO 05/10/2023 (Afternoon) ,"['(a) 1458 AD ', '(b) 1388 AD ', '(c) 1235 AD ', '(d) 1199 AD ']",(c) 1235 AD ,"Sol.305.(c) 1235 AD. Iltutmish (Reign 1210 - 1236 AD) introduced silver coin (Tanka) and copper coin (Jital), and completed the construction of Qutub Minar. He also constructed a large reservoir Hauz-i-Sultani just outside Dehli-i-Kuhna."
 Q.306. Ghiyasuddin Balban introduced the customs of ‘Sijda' and 'Paibos' as normal forms of salutations to the king as a part of _______etiquette. SSC CHSL 04/08/2023 (2nd shift) ,"['(a) Army ', '(b) Family ', '(c) Religious ', '(d) Court ']",(d) Court ,Sol.306.(d) Court.
 Q.307. Who started the practice of celebrating Nauroz during the Delhi Sultanate period? SSC CHSL 07/08/2023 (3rd shift) ,"['(a) Sikandar Sur ', '(b) Shamsuddin Iltutmish ', '(c) Ghiyasuddin Balban ', '(d) Ghiyasuddin Tughlaq ']",(c) Ghiyasuddin Balban ,"Sol.307.(c) Ghiyasuddin Balban. Nowruz is the Iranian New Year, also known as the Persian New Year. Ghiyasuddin Balban (1266-1287) was the first Sultan of Delhi to introduce the practice of 'Sijda' (prostration) and Paibos (kissing the feet of monarch) as the normal f orm of Salutation of the king."
 Q.308. Balban served as naib to which o f the following sultans of Delhi? SSC CHSL 07/08/2023 (4th shift) ,"['(a) Iltutmish ', '(b) Razia ', '(c) Nasiruddin Mahmud ', '(d) Qutb ud-Din Aibak ']",(c) Nasiruddin Mahmud ,Sol.308.(c) Nasiruddin Mahmud (1246-1266 AD) - Eighth ruler of Slave dynasty (Mamluk dynasty). Minhaj -i-Siraj was his court historian. Balban (1266-1287 AD) : He pursued t he policy of ‘blood and iron’. He established the department of military (Diwan-i-Ariz). Razia Sultan (1236-1240 AD) : First muslim woman to rule over Delhi sultanate.
 Q.309. Iltutmish introduced a copper coin called _________ in place of t he silver coin. SSC CGL 18/07/2023 (2nd shift) ,"['(a) Rupak ', '(b) Rupee ', '(c) Jittal ', '(d) Tanka ']",(c) Jittal ,Sol.309.(c) Jittal. Shamsuddin Iltutmish was the third Sultan of the Delhi Sultanate. He introduced the Chahalgani system. He coined tanka (Silver) and Jittal (Copper).
" Q.310. Who among the following revolted against Balban, Sultan of Delhi, and declared himself as an independent ruler of Bengal in 1279? SSC CGL 27/07/2023 (1st shift) ","['(a) Muhammad Khan ', '(b) Tughril Beg ', '(c) Bughra Khan ', '(d) Nasir-ud-din Mahmud ']",(b) Tughril Beg ,"Sol.310.(b) Tughril Beg . Balban (Mamluk dynasty or Slave Dynasty) - introduced the practice of Sijda (prostration) and paibos (kissing the feet of monarch). Ghiyas-ud-Din Balban appointed his own son Bughra khan as governor of Bengal. Nasir-ud-Din Mahmud Shah Tughluq also known as Nasiruddin, was the last sultan of the Tughlaq dynasty."
 Q.311. Who occupied Badaun (A.D. 1197-98) and appointed Iltutmish as its first Muslim Governor? SSC MTS 12/05/2023 (Evening) ,"['(a) Prithviraj Chauhan ', '(b) Maharana Pratap ', '(c) Muhammad Ghori ', '(d) Qutbuddin Aibak ']",(d) Qutbuddin Aibak ,"Sol.311.(d) Qutbuddin Aibak {1206- 1210 ( First ruler of Slave Dynasty /Mamluk Dynasty ) }: He established the first Muslim dynasty and was a lso known as Lakh Baksh . He died in Lahore, Pakistan after falling from a horse ride."
 Q.312. Qutub Minar is an example of ______ architecture. SSC CHSL 21/03/2023 (2nd Shift) ,"['(a) Indo-Islamic ', '(b) Dravidian ', '(c) Sufi ', '(d) Mauryan ']",(a) Indo-Islamic ,"Sol.312.(a) Indo - Islamic. Indo-Islamic architecture is the architecture of the Indian subcontinent produced for I slamic patrons and purposes. Famous Examples - City of Mandu (Madhya Pradesh), Taj Mahal (Agra), Gol Gumbaz (Karnataka), Jama Masjid (Delhi) etc. Dravidian architecture Examples - Brihadeshwara temple, Annamalaiyar Temple, Meenakshi temple, Airavatesvara temple etc."
 Q.313. Who had assumed the title of Balban? SSC CGL Tier II (07/03/2023) ,"['(a) Kabir Khan ', '(b) Farid Khan ', '(c) Ulugh Khan ', '(d) Ayaz Khan ']",(c) Ulugh Khan ,Sol.313.(c) Ulugh Khan .
 Q.314. Minhaj-i-Siraj was a chronicler during the rule of ______. SSC CGL 08/12/2022 (2nd Shift) ,"['(a) Sultan Iltutmish ', '(b) Qutbuddin Aibak ', '(c) Ghiyasuddin Balban ', '(d) Alauddin Khalji ']",(a) Sultan Iltutmish ,"Sol.314.(a) Iltutmish (ruler of Slave dynasty). Minhaj-i-Siraj was a 13th-century Persian historian. He worked as a teacher in a madrasa under Nasiruddin Qubacha. During Razia Sultan’s reign, he was appointed as principal of Madrasa in Delhi. During the reign of Muiz ud-Din Bahram, he was appointed to the post of Chief Qazi. During the reign of Nasiruddin Mahmud, he was made a court poet. H e dedicated his work 'Tabaqat-e-Nasiri' to Nasiruddin Mahmud. He died in Delhi, during the reign of Balban."
" Q.315. Quwwat al-Islam mosque and minaret, built during the last decade of the ______ century. SSC CGL 08/12/2022 (4th Shift) ","['(a) eleventh ', '(b) thirteenth ', '(c) fourteenth ', '(d) twelfth ']",(d) twelfth ,Sol.315.(d) Twelfth. Quwwat-ul-Islam Mosque (1192-1198) built by Qutubuddin Aibak. Other Monuments of Qutub complex - Alai Darwaza (by Ala-ud-din Khalji in 1311 AD). Tomb of Iltutmish (1235). Tomb of Imam Zamin (1537).
 Q.316. What is the approximate height (in metres) of t he Qutub Minar situated in Delhi ? SSC CPO 11/11/2022 (Morning) ,"['(a) 75 ', '(b) 77 ', '(c) 73 ', '(d) 71 ']",(c) 73 ,"Sol.316.(c) 73 (237.8 ft). Qutub Minar has five storeys. It was s tarted in 1199 by Qutb ud-Din Aibak, completed in 1220 by his son-in-law Iltutmish. UNESCO (1993). Other Important Minars - Charminar, Hyderabad (1591) by Muhammad Quli Qutb Shah, height is 48.7 m (160 ft). Chand Minar - height 64 m (210 ft) built by Ala-ud-din Bahmani in Daultabad, Maharashtra."
 Q.317. Who a mong the following was t he Wazir of Sultan Iltutmish? Graduate Level 05/08/2022 ( Shift - 3) ,"['(a) Sai’d Fakhr-I-Mudabbir ', '(b) Malik Naik ', '(c) Nizam ul-Mulk Junaidi ', '(d) Nusrat Khan ']",(c) Nizam ul-Mulk Junaidi ,Sol.317.(c) Nizam ul-Mulk Junaidi. Iltutmish is known as the real founder o f Delhi Sultanate who occupied the throne in 1210 AD after KIlling Aram Bakshsh. He shifted his capital from Lahore to Delhi.
" Q.318. Ghiyasuddin Balban, ruler of the Slave dynasty, took up the title of _______. SSC MTS 05/07/2022 (Morning) ","['(a) Nur-al-Din (light of the faith) ', '(b) NurMahal (light of the palace) ', '(c) Zil-i-Ilahi (shadow of God) ', '(d) JahanPanah (protector of the world) ']",(c) Zil-i-Ilahi (shadow of God) ,"Sol.318.(c) Zil-i-Ilahi (shadow of God). Ghiyas ud din Balban - Abolished Chahalghani (Council of 40 nobles), Introduced Persian customs as sizdah (prostration), paibos (kissing feet of sultan), established Diwan-i-Ariz (defence department)."
 Q.319. Which of the following is the correct chronological order of early Turkish rulers who ruled over Delhi from the year 1206 to 1290? SSC MTS 14/07/2022 (Evening) ,"['(a) Qutubuddin Aybak, Shamsuddin Iltutmish, Raziyaa ', '(b) Raziyya, Shamsuddin Illtutmish, Qutubuddin Aybak ', '(c) Qutubuddin Aybak, Raziyya, Shamsuddin Illtutmish ', '(d) Shamsuddin Illutmish, Raziyya, Qutubuddin Aybak ']","(a) Qutubuddin Aybak, Shamsuddin Iltutmish, Raziyaa ","Sol.319.(a) Qutubuddin Aibak, Shamsuddin Illtutmish, Raziyaa. Chronological order of the rulers is Qutb ud-Din Aibak (founder) → Aram Shah → Iltutmish → Rukn-ud-din Feroze → Razia al-Din → Muiz-ud-din Bahram → Ala-ud-din Masud → Nasiruddin Mahmud → Ghiyas-ud-din Balban → Muiz-ud-din Muhammad Qaiqabad."
 Q.320. In which of the following forts was Razia Sultan imprisoned by Malik Ikhtiyar-ud-din Altunia? SSC CGL 19/04/2022 (Evening) ,"['(a) Qila Mubarak in Bathinda ', '(b) Jaigarh fort in Jaipur ', '(c) Golconda fort in Golconda ', '(d) Mehrangarh fort in Jodhpur ']",(a) Qila Mubarak in Bathinda ,"Sol.320.(a) Qila Mubarak in Bathinda, built by Raja Dab. Jaigarh fort in Jaipur was built in 1726 AD by Jai Singh II. Golconda fort in Golconda was built by Qutb Shahi dynasty. Mehrangarh fort in Jodhpur was built by Rao Jodha. Khilji Dynasty"
 Q.321. Who among the following Sultans framed a series of regulations to weaken the power of nobles? SSC Stenographer 13/10/2023 (Afternoon) ,"['(a) Muhammad bin Tughluq ', '(b) Balban ', '(c) Alauddin Khilji ', '(d) Iltutmish ']",(c) Alauddin Khilji ,"Sol.321.(c) Alauddin Khilji ( Khilji Dynasty 1290-1320): He made nobles pay land tax for their holdings. This curbed the excess of wealth owned by nobles. The nobles were also ordered not to have social gatherings or intermarriages without his permission. The group of nobles, called ""The Forty""."
" Q.322. Who among the following classical poets of the Sultanate period in India popularized Qawwali, a form of music which derived its name from the Arabic word ‘qaul’, meaning ‘to speak’? SSC CPO 05/10/2023 (Evening) ","['(a) Jalal al-Din Muhammad Rumi ', '(b) Amir Khusrau ', '(c) Nizam al-Din Awliya ', '(d) Shams al-Din Muhammad Hafiz ']",(b) Amir Khusrau ,"Sol.322.(b) Amir Khusrau - He was also known a s Tuti-e-Hind (Parrot o f I ndia). He was t he court musician of A lauddin Khilji. He also lived in courts of different rulers such as Balban, Muhammad, Cakubad, Jalaluddin Khilji, Mubarak Shah Khaliji, and Ghiyasuddin Tughlaq . He was a lso a disciple of Nizammuddin Auliya."
 Q.323. Which of the following Sultans of Delhi was appointed as Amir-i-Tuzuk (Master of Ceremonies) before becoming the Sultan? SSC CPO 05/10/2023 (Evening) ,"['(a) Alauddin Khalji ', '(b) Balban ', '(c) Iltutmish ', '(d) Muhammad Bin Tughlaq ']",(a) Alauddin Khalji ,Sol.323.(a) Alauddin Khalji (1296 - 1316). He was the second ruler of Khilji dynasty after Jalaluddin Khilji (Founder - ‘Khalji Dynasty’). He was also appointed Arizi-i-Mumalik (Minister of War) during the reign of Jalaluddin Khilji and laid the foundation of his capital Siri in 1303 A.D.
