question,options,answer,solution
 Q.280. The Legislative Council of a s tate comprises not more than ______ of the total number of members in the Legislative Assembly of the state. SSC MTS 09/05/2023 (Evening) ,"['(a) two - third ', '(b) three - fourth ', '(c) one - third ', '(d) one - fifth ']",(c) one - third ,"Sol.280.(c) one-third . State Legislative Council size cannot be less than 40 members. Composition - A total of 5 /6 of the total number of members of a Legislative Council are indirectly elected (1/12 are elected by graduates of three years standing and residing within the state, 1/12 are elected by teachers of three years standing in the state, 1/3 are elected by the members o f t he legislative assembly of the state from amongst persons who are not members of the assembly, and 1/3 are elected by the members of local bodies) and the 1/6 are nominated by the Governor. The Chairman and Deputy Chairman are elected by the members of the Legislative Council among themselves. Article 171 - Composition of the Legislative Councils."
 Q.281. A maximum of_________members can be nominated by the President of India to become a member of the Rajya Sabha. SSC MTS 16/05/2023 (Morning) ,"['(a) 12 ', '(b) 25 ', '(c) 18 ', '(d) 10 ']",(a) 12 ,"Sol.281.(a) 12 Members Nominated by the President who has 'special knowledge or practical experience in literature, science, art and social service'. Rajya Sabha (The Council of States): Upper House. maximum strength - 250. Current strength - 245. Article 80 – Composition of the Council of States (Rajya Sabha). Article 84 - Qualification for membership of Parliament. Schedule IV - allocation of seats in the Rajya S abha to the states and UTs."
" Q.282. A Money Bill should be returned to the Lok Sabha within ___ days by Rajya Sabha, either with recommendations or without recommendations. SSC MTS 19/05/2023 (Evening) ","['(a) 8 ', '(b) 21 ', '(c) 14 ', '(d) 10 ']",(c) 14 ,"Sol.282.(c) 14. Money Bill (Article 110) - It is involved with tax collection, public expense bills, and other significant costs associated with running the government. Money Bill Types - Financial Bill and Appropriation Bill. The Speaker has the authority to determine whether or not a specific bill is a money bill."
 Q.283. Archana wishes to contest for Lok Sabha elections in India. What is the maximum limit of constituencies that can she contest? SSC MTS 14/06/2023 (Morning) ,"['(a) One ', '(b) Four ', '(c) Three ', '(d) Two ']",(d) Two ,"Sol.283.(d) Two. Candidates were allowed to contest more than Two seats until 1996. As per, Section 33 (7) of the RPA (Representation of the People Act) 1951, one candidate can contest from a maximum of two constituencies. Section 70 bars candidates from representing two constituencies in the Lok Sabha/state, which means candidates have to vacate one seat in case of winning both the seats."
 Q.284. What is the term of the State legislative assembly in India as per Indian constitution ? SSC MTS 14/06/2023 (Afternoon) ,"['(a) 3 years ', '(b) 5 years ', '(c) 4 years ', '(d) 7 years ']",(b) 5 years ,Sol.284.(b) 5 years. State Legislature (Article 168 - 212) comprises Legislative Assembly and Legislative Council. Article 170 - Composition of the Legislative Assemblies. Article 171 - Composition of the Legislative Councils.Legislative Council members are elected for a term of 6 years.
 Q.285. The Lok Sabha (House of the People) was duly constituted for t he first time on _______ . SSC MTS 14/06/2023 (Evening) ,"['(a) 26 April 1950 ', '(b) 17 April 1952 ', '(c) 18 January 1950 ', '(d) 20 April 1951 ']",(b) 17 April 1952 ,"Sol.285.(b) 17 April 1952. The First Lok Sabha lasted for a full five years tenure and was dissolved on 4 April 1957. Article 79 of the Constitution deals with the Parliament consisting of the President, Lok Sabha, and Rajya Sabha. First Lok Sabha Speaker - GV Mavlankar."
 Q.286. What is the tenure of a Rajya Sabha member? SSC MTS 15/06/2023 (Evening) ,"['(a) Five years ', '(b) Three years ', '(c) Six years ', '(d) Two years ']",(c) Six years ,"Sol.286.(c) Six years ( o ne third members retire after every two years). Article 80 - Composition of the Council of States. Rajya Sabha - constituted on 3 April 1952. Chairman (ex officio) - Vice President of India. Seats at present - 245 (233 Elected + 12 Nominated). Voting system - 238 members are elected by single transferable vote by state legislatures, 12 members are nominated by the President. Maximum Rajya Sabha seats - Uttar Pradesh (31). Q.287 . The term 'Parliament' refers to the_________ SSC CGL 01/12/2022 (1st Shift) (a) Rajya Sabha (b) Lok Sabha (c) State legislature (d) National legislature Sol.287.(d) National legislature . The Indian Parliament comprises the President and the two Houses - Rajya Sabha (Council of States) and Lok Sabha. The State Legislature is the legislative body of the state in India. It comprises the Legislative Assembly, the Legislative Council (in some cases), and the State Governor."
 Q.288. Which of the following can alter the boundary of a state or change its name? SSC CGL 08/12/2022 (2nd Shift) ,"['(a) State government ', '(b) Parliament ', '(c) Supreme Court ', '(d) High Court ']",(b) Parliament ,Sol.288.(b) Parliament. Article 3 states that the Parliament may by law form a new State by separation of a territory from any State or by uniting two or more States completely or in parts or by uniting any territory to a part of any State.
 Q.289. Who runs the government at the national level under the parliamentary system? SSC CGL 12/12/2022 (2nd Shift) ,"['(a) The President and Council of Ministers ', '(b) The Prime Minister and Council of Ministers ', '(c) The Prime Minister ', '(d) The President ']",(b) The Prime Minister and Council of Ministers ,"Sol.289.(b) The Prime Minister and the Council of Ministers run the Parliamentary system (cabinet system or the Responsible government, Prime Minister Model) at the National level. Articles 74 and 75 (Part V) provide the parliamentary system for the centre. Article 163 and 164 (Part VI) provides the parliamentary system for the states."
 Q.290. The Constitution provides for reservation of seats in the Lok Sabha and State Legislative Assemblies for the: SSC CPO 09/11/2022 (Morning) ,"['(a) scheduled tribes ', '(b) other backward classes ', '(c) differently abled ', '(d) women ']",(a) scheduled tribes ,"Sol.290.(a) Scheduled tribes . Article 366(25) of the Constitution deals with Scheduled Tribes. There are over 705 tribes which have been notified. The largest number of tribal communities a re found in Odisha. Related Committees to Schedule tribes : Xaxa Committee (2013), Bhuria Commission (2002-2004), Lokur Committee (1965). The Fifth Schedule of the Constitution deals with Administration and Control of Scheduled Areas and Scheduled Tribes in states other than Assam, Meghalaya, Tripura and Mizoram. The Sixth Schedule deals with the administration of t he tribal areas in Assam, Meghalaya, Tripura and Mizoram."
 Q.291. Which of the following is NOT a kind of question related to Indian Parliamentary Proceedings? SSC CPO 09/11/2022 (Afternoon) ,"['(a) Starred Question ', '(b) Unstarred Question ', '(c) Short Notice Question ', '(d) Long Notice Question ']",(d) Long Notice Question ,"Sol.291.(d) Long Notice Question. Starred Questions are those for w hich a n oral answer is expected. Non-starred questions are those for which a written reply is expected. Short notice questions are those which are asked on matters of urgent public importance and can be asked on a shorter notice, less than 10 days."
 Q.292. Which of the following is called 'the temple of the country's democracy'? SSC CPO 10/11/2022 (Evening) ,"['(a) Raj Ghat ', '(b) Supreme Court ', '(c) Ashok Pillar ', '(d) Parliament ']",(d) Parliament ,"Sol.292.(d) Parliament (Article 79) consists of the President (Article 52), Council of States (Article 80 - Rajya Sabha) and House of the People (Article 81 - Lok Sabha)."
 Q.293. To whom is the Council of Ministers collectively responsible? SSC CPO 10/11/2022 (Evening) ,"['(a) Lok Sabha ', '(b) Parliament ', '(c) Both Lok Sabha and Rajya Sabha ', '(d) President of India ']",(a) Lok Sabha ,"Sol.293.(a) Lok Sabha. Article 74 (deals with the status of the council of ministers), Article 79 (There shall be a Parliament), Article 80 (Rajya Sabha), Article 81 (Lok Sabha). Important Article - Impeachment of President (Article 61), Disqualifications for m embership ( Article 102), Right of President to address and send messages to Houses (Article 86)."
 Q.294. Which of the following states has two houses in its state legislature? SSC MTS 05/07/2022 (Morning) ,"['(a) Gujarat ', '(b) Maharashtra ', '(c) Rajasthan ', '(d) Jharkhand ']",(b) Maharashtra ,"Sol.294.(b) Maharashtra . 6 out of 28 states have bicameral legislatures: Andhra Pradesh (Seats- 58) , Bihar (75), Karnataka (75), Maharashtra (78), Telangana (40), and Uttar Pradesh (100)."
" Q.295. The state legislative assembly has a strength of ____, with exceptions for smaller states. SSC MTS 06/07/2022 (Morning) ","['(a) 600 to 1000 ', '(b) 60 to 500 ', '(c) 50 to 400 ', '(d) 10 to 100 ']",(b) 60 to 500 ,"Sol.295.(b) 60 and 500 members . However an exception may be granted in the states of Goa, Sikkim, Mizoram, and the union territory of Puducherry which have fewer than 60 members. Maximum seats (Uttar Pradesh; 403) and least number of seats (Puducherry; 30)."
" Q.296. According to the Indian Constitution, the House of People shall consist of n ot more than ______ members to represent the Union territories. SSC MTS 12/07/2022 (Evening) ","['(a) thirty ', '(b) twenty ', '(c) fifteen ', '(d) Thirty-five ']",(b) twenty ,"Sol.296.(b) Twenty . The Lok Sabha is composed of representatives of people chosen by direct election on the basis of adult suffrage. T he maximum s trength of the House envisaged by the Constitution is now 550 (530 members to represent States, 20 to represent Union Territories)"
 Q.297. How many organs of g overnment are there according to the Indian Constitution? SSC MTS 12/07/2022 (Evening) ,"['(a) Two ', '(b) Four ', '(c) One ', '(d) Three ']",(d) Three ,"Sol.297.(d) Three Organs: the Legislature consists of t he President and two Houses, known as Council of States (Rajya Sabha) and House of the People (Lok Sabha), the Executive consists of the President, the Vice-President, and the Council of Ministers with the Prime Minister as the head to aid and advise the President. and the Judiciary consists of the Supreme Court, High Court, District Court or Subordinate Court."
 Q.298. _____________ is a motion moved by a member to cut s hort the debate on a matter before the House. SSC MTS 13/07/2022 (Morning) ,"['(a) Closure ', '(b) No-Confidence ', '(c) Privilege ', '(d) Censure ']",(a) Closure ,Sol.298.(a) ‘Closure Motion’ . No Confidence Motion’ also called as Motion of No Confidence: A Vote of No Confidence is a formal proposal in Lok Sabha to evoke a decision of the house.
" Q.299. According to the Indian Constitution, what is the tenure of the members of t he State Legislative Council in India? SSC MTS 14/07/2022 (Afternoon) ","['(a) 10 years ', '(b) 3 years ', '(c) 4 years ', '(d) 6 years ']",(d) 6 years ,"Sol.299.(d) 6 years. It is a permanent body and is not subject to dissolution. The tenure of a Member of the Legislative Council (MLC) is six years, with one-third of the members retiring every two years."
 Q.300. Who has the power to abolish or create a legislative council in the state? SSC MTS 18/07/2022 (Morning) ,"['(a) Parliament ', '(b) High court of the concerned State ', '(c) President ', '(d) Chief minister of the concerned state ']",(a) Parliament ,"Sol.300.(a) Parliament. According to the Article 169 of the Constitution of India, the Parliament of India can create or abolish the State Legislative Council of a state if that state's legislature passes a resolution for that with a special majority."
