question,options,answer,solution
" Q.255. Sur Sarovar, also known as Keetham Lake, is a man-made reservoir. In which of the following years was it added in the list of Ramsar Sites? SSC CHSL 12/8/2021(Afternoon) ","['(a) 1992 ', '(b) 2020 (b) 2015 (d) 1998 Sol.255.(b) 2020. Important Ramasar Lakes sites - Tampara Lake, Surinsar -Mansar Lakes, Yashwant Sagar, Sasthamkotta Lake.', '', '']",,
 Q.256. Which of the following dams is located in Jharkhand? SSC CPO 23/11/2020(Morning) ,"['(a) Koyna ', '(b) Maithon ', '(c) Mettur ', '(d) Sardar Sarovar ']",(b) Maithon ,"Sol.256.(b) Maithon dam is on the river Barakar in the district Dhanbad of Jharkhand. It has an underground power station, the first of its own kind in the whole of SouthEast Asia."
 Q.257. Which of the following cities does NOT lie on the path of river Ganga? SSC CPO 23/11/2020(Evening) ,"['(a) Lucknow ', '(b) Prayagraj ', '(c) Kanpur ', '(d) Patna ']",(a) Lucknow ,"Sol.257.(a) Lucknow is situated on the bank of river Gomti. River Ganga passes through important cities such as Haridwar, Kanpur, Allahabad, Varanasi, Patna etc."
 Q.258. Which of the following barrages / dams is closest to the India-Bangladesh border? SSC CPO 23/11/2020(Evening) ,"['(a) Tilaiya ', '(b) Farakka ', '(c) Durgapur ', '(d) Massanjore ']",(b) Farakka ,Sol.258.(b) Farakka Barrage is built across the Ganga river located in the Murshidabad district of W est Bengal. It is around 18 kms away from the Bangladesh border. It was opened in 1972. Farakka barrage lies closest from the India Bangladesh border. Tilaiya barrage is in the Koderma district of Jharkhand.
 Q.259. Which of the following dams is constructed across the river Krishna? SSC CPO 25/11/2020(Morning) ,"['(a) Nagarjuna Sagar ', '(b) Tehri ', '(c) Bhakra Nangal ', '(d) Hirakud ']",(a) Nagarjuna Sagar ,Sol.259.(a) Nagarjuna Sagar. It is situated in the state of Andhra Pradesh and Telangana. It is one of the earliest multipurpose irrigation and hydroelectric projects in India.
 Q.260. The mouth of which of the following rivers lies to the north of the Tropic of Cancer? SSC CPO 25/11/2020(Morning) ,"['(a) Mahanadi ', '(b) Krishna ', '(c) Indus ', '(d) Godavari ']",(c) Indus ,"Sol.260.(c) Indus. Mahanadi, Krishna and Kaveri are all rivers of the South so they lie to the south of tropic of cancer."
 Q.261. What kind of depositional landforms are formed when streams flowing from higher levels break into foot slope plains of low gradient? SSC CHSL 19/10/2020(Morning) ,"['(a) Point bars ', '(b) Flood plains ', '(c) Alluvial fans ', '(d) Natural levees ']",(c) Alluvial fans ,"Sol.261.(c) Alluvial fans. A point bar i s a depositional feature made of alluvium that accumulates on the inside bend of streams and rivers below the slip-off slope. An alluvial fan is a triangle-shaped deposit of gravel, sand, and even smaller pieces of sediment, such as silt."
 Q.262. The famous cultural site Rani-ki-Vav (the Queen's Stepwell) is situated on the banks of which river? SSC CHSL 20/10/2020(Afternoon) ,"['(a) Saraswati River ', '(b) Yamuna River ', '(c) Hooghly River ', '(d) Mahanadi ']",(a) Saraswati River ,"Sol.262.(a) Saraswati river. Rani ki Vav is situated in the town of Patan in Gujarat. Its construction is attributed to Udayamati, the spouse of the 11th-century Chaulukya king Bhima I."
 Q.263. Where is the Baglihar Dam located? SSC CHSL 26/10/2020(Evening) ,"['(a) Gujarat ', '(b) Himachal Pradesh ', '(c) Jammu & Kashmir ', '(d) Telangana ']",(c) Jammu & Kashmir ,"Sol.263.(c) Jammu and Kashmir. Baglihar dam is a run-of-the-river power project on the Chenab river. Important Dam - Kadana Dam (Gujarat), Chamera Dam (Himachal Pradesh), Singur Dam (Telangana). World Drainage System"
 Q.264. Where are Huka Falls located? SSC CPO 03/10/2023 (Evening) ,"['(a) Germany ', '(b) Spain ', '(c) New Zealand ', '(d) Australia ']",(c) New Zealand ,"Sol.264.(c) New Zealand. Huka Falls is on the Waikato River. Major Waterfalls: New Zealand - Kitekite Falls, Dawson Falls, Taranaki Falls, Owharoa Falls. Germany - Triberger Waterfall, Todtnau falls. Spa. Australia - Wallaman Falls, Millaain - Salto del Nervion, Fervenza do Ezaro Millaa falls, Liffey Falls, Russell Falls. Angel Falls in Venezuela is the highest waterfall in the world."
 Q.265. Where is Red Lake found ? SSC CPO 05/10/2023 (Morning) ,"['(a) Japan ', '(b) UK ', '(c) USA ', '(d) China ']",(c) USA ,"Sol.265.(c) USA. Country and Lakes: USA - Abert, Ontario, Erie, Huron, Michigan. India - Chilka Lake, Sambhar Salt Lake, Loktak Lake, Wular Lake. Canada - Aberdeen Lake, Lake Abitibi. Brazil - Agua Vermelha. Australia - Lake Alexandrina, Lake Amadeus."
 Q.266. What is the destination of the water drained off by the Nile river ? SSC MTS 01/09/2023 (1st Shift) ,"['(a) Lake Victoria ', '(b) Indian Ocean ', '(c) Mediterranean Sea ', '(d) Lake Tanganyika ']",(c) Mediterranean Sea ,"Sol.266.(c) Mediterranean S ea. The Nile (6650 km) is the longest river in the world. It flows through eleven countries: Tanzania, Uganda, Rwanda, Burundi, the Democratic Republic of the Congo, Kenya, Ethiopia, Eritrea, South Sudan, Sudan and Egypt. Tributaries : The White Nile and The Blue Nile. Lake Victoria (Freshwater lakes), also called Victoria Nyanza, largest lake in Africa and chief reservoir of the Nile, lying mainly in Tanzania and Uganda but bordering on Kenya."
 Q.267. Which of the following is the highest navigable lake in the world? SSC MTS 08/09/2023 (2nd Shift) ,"['(a) Huron ', '(b) Titicaca ', '(c) Superior ', '(d) Como ']",(b) Titicaca ,"Sol.267.(b) Titicaca - Situated 3810 m above sea level and is situated between Peru to the west and Bolivia to the east, South America. Lake Superior - Largest freshwater lake by area in the world located in North America's mid-eastern region. Huron - Second largest lake by surface area located in North America, bounded on the west by Michigan (U.S.) and on the north and east by Ontario (Canada). Como - Third largest lake in Italy."
 Q.268. Which is the most powerful river in the world in terms of its volume and extensive drainage into the Atlantic Ocean? SSC CHSL 17/08/2023 (4th shift) ,"['(a) Congo ', '(b) Amazon ', '(c) Amur ', '(d) Nile ']",(b) Amazon ,"Sol.268.(b) Amazon is the second-longest (6438 km) river in the world. The Nile is the longest (6650 km) river in the world. The Yangtze is the third-longest (6300 km) river in the world and the longest river in Asia. Longest Rivers in India: The Ganges (2525 km), Godavari (1465 km), Krishna (1400 km), Yamuna (1376 km), Narmada (1312 km)."
 Q.269. Which is the correct sequence of lakes according to depth (from maximum to minimum) ? SSC CGL 19/07/2023 (3rd shift) ,"['(a) Caspian Sea > Tanganyika > Vostok > Baikal ', '(b) Baikal > Caspian Sea > Tanganyika > Vostok ', '(c) Baikal > Tanganyika > Caspian Sea > Vostok ', '(d) Caspian Sea > Baikal >Tanganyika > Vostok ']",(c) Baikal > Tanganyika > Caspian Sea > Vostok ,"Sol.269.(c) Baikal (world’s deepest lake): Depth - 5,387 ft, Location - Russia. Tanganyika: Depth - 4,823 ft, Location - Central Africa on the borders of Tanzania, the Democratic Republic of Congo, Zambia and Burundi. Caspian Sea: Depth - 3,363 ft, Location - Kazakhstan, Turkmenistan, Iran, Azerbaijan, and Russia. V ostok: Depth - about 3000 ft, Location - Antarctica."
 Q.270. What is the total number of r ivers including tributaries in Bangladesh? SSC CGL 20/07/2023 (3rd shift) ,"['(a) About 1000 ', '(b) About 800 ', '(c) About 700 ', '(d) About 500 ']",(c) About 700 ,"Sol.270.(c) About 700. Bangladesh :- It has four major river systems – The Brahmaputra - Jamuna, the Ganges - Padma, the Surma - Meghna and the Chittagong region river system. Sundarban Reserve Forest (SRF) is the largest contiguous mangrove forest in the world. Chittagong is the largest and most important seaport in Bangladesh."
" Q.271. Which sea, located in the north -western part of the Indian Ocean, joins the Gulf of Oman in the north-west and the Gulf of Aden in the south-west and covers a total area of 1,491,000 square miles? Matric Level 30/06/2023 (Shift - 4) ","['(a) Arabian Sea ', '(b) Mediterranean Sea ', '(c) Caribbean Sea ', '(d) Coral Sea ']",(a) Arabian Sea ,"Sol.271.(a) Arabian Sea forms part of the sea route between Europe and India. Name of Straits and Joining Seas - Strait of Gibraltar (Atlantic Ocean with the Mediterranean Sea), Sunda Strait (Java Sea and Indian Ocean), Mesina Strait ( island of Sicily and the southern tip of mainland Italy), Bab-el-Mandeb Strait (Red Sea and Gulf of Aden), North Channel (Irish Sea and Atlantic Ocean)."
 Q.272. Match the lakes in column A with their countries in column B. Column-1 Column-2 i. lake baikal a. Uganda and Tanzania ii. lake superior b. Canada and America iii. loch lomond c. Scotland Iv. lake victoria d. Russian SSC CPO 10/11/2022 (Evening) ,"['(a) i-a, ii-b, iii-c, iv-d ', '(b) i-a, ii-c, iii-b, iv-d ', '(c) i-d, ii-b, iii-c, iv-a ', '(d) i-a, ii-d, iii-b, iv-c ']","(c) i-d, ii-b, iii-c, iv-a ","Sol.272.(c) i-d, ii-b, iii-c, iv-a."
 Q.273. Which of the following channels or straits is located between the Great Nicobar Island and Indonesia's Sumatra Island? SSC CHSL 13/04/2021 (Evening) ,"['(a) 10 degree channel ', '(b) Palk Strait ', '(c) Grand channel ', '(d) 9 degree channel ']",(c) Grand channel ,Sol.273.(c) Grand Channel. The Coco Strait is between the North Andaman islands and the Coco Islands of Myanmar. Sumatra and Java are separated by the Sunda Strait.
 Q.274. T he city of______is located at the mouth of the Yangtze River. SSC CGL 3/3/2020(Evening) ,"['(a) Shanghai ', '(b) Beijing ', '(c) Lhasa ', '(d) Guangzhou ']",(a) Shanghai ,Sol.274.(a) Shanghai. Yangtze river (approximately 6300 km) is the longest river of both China and Asia. It rises in the mountains of Qinghai province of China. Minerals and Energy Resources in India
 Q.275. The Mumbai High region in the Arabian Sea is known for mining _______ . SSC MTS 04/09/2023 (1st Shift) ,"['(a) uranium ', '(b) coal ', '(c) copper ', '(d) mineral oil ']",(d) mineral oil ,"Sol.275.(d) Mineral Oil - Mumbai High (largest mineral oil field in India) and in the river basins of Godavari and Krishna . Other oil cities/states in India : Digboi is known as the Oil City of Assam where the first oil well in Asia was drilled. Surma Valley (Assam), Rajasthan (Largest producer of Petroleum in India), Gujarat."
 Q.276. The Gua a nd Noamundi m ines are located in with state of India? SSC MTS 04/09/2023 (2nd Shift) ,"['(a) Assam ', '(b) Haryana ', '(c) Rajasthan ', '(d) Jharkhand ']",(d) Jharkhand ,"Sol.276.(d) Jharkhand. Noamundi and Gua are Iron ore Mines. Iron ore mines in Jharkhand: Kiriburu, Meghahatuburu, Chiria. Major reserves of haematite iron in India: Odisha, Jharkhand, Chhattisgarh, Karnataka and Goa. Iron ore mines in India: Bailadila (Chattisgarh), Balda Block, Joda (Odisha)."
 Q.277. Panchpatmali deposits in Koraput district are the deposits of which of the following minerals? SSC CHSL 02/08/2023 (1st shift) ,"['(a) Iron ore ', '(b) Copper ', '(c) Manganese ', '(d) Bauxite ']",(d) Bauxite ,"Sol.277.(d) Bauxite. Largest Bauxite Producing State - Orissa. Formed by - Decomposition of rocks in Aluminium Silicate. Deposits of Bauxite are mainly found in - Amarkantak Plateau, Maikal Hills, Plateau region of Bilaspur-katni. At present, Australia is the largest producer of bauxite in the world. Other Minerals Producing States - Iron (Odisha, Chattisgarh), Potash (Rajasthan), Zinc (Rajasthan), Copper (Rajasthan, Madhya Pradesh)."
" Q.278. According to the Indian Minerals Yearbook 2020, which state has the highest production of manganese in India ? SSC CHSL 03/08/2023 (1st shift) ","['(a) Karnataka ', '(b) Madhya Pradesh ', '(c) Odisha ', '(d) Maharashtra ']",(b) Madhya Pradesh ,"Sol.278.(b) Madhya Pradesh (33%), followed by Maharashtra (24%) and Odisha (18%). Other Mineral producing states: Iron Ore - Odisha, Chhattisgarh and Karnataka. Chromite - Odisha, Karnataka and Andhra Pradesh. Nickel - Odisha, Jharkhand. Cobalt - Jharkhand, Odisha, Nagaland. Coal - Jharkhand, Orissa, Chattisgarh. Petroleum - Maharashtra, Gujarat."
 Q.279. Which of the following states is the largest producer of lignite coal in India? SSC CHSL 07/08/2023 (3rd shift) ,"['(a) Gujarat ', '(b) Jharkhand ', '(c) Tamil Nadu ', '(d) Uttar Pradesh ']",(c) Tamil Nadu ,"Sol.279.(c) Tamil Nadu - 90 percent of the total Lignite reserves. Lignite coal is mainly produced in two states - Tamil Nadu and Gujarat. Small lignite coal fields are also found in Rajasthan and Jammu and Kashmir. Neyveli is the lignite field in Tamil Nadu. Other states where lignite deposits are found: Kerala, West B engal and the Union Territory of Puducherry."
 Q.280. Which district of M adhya P radesh is a leading producer of copper? SSC CHSL 10/08/2023 (3rd shift) ,"['(a) Balaghat ', '(b) Jabalpur ', '(c) Bhopal ', '(d) Gwalior ']",(a) Balaghat ,"Sol.280.(a) Balaghat (Largest producer district of copper in India). Other Copper producing States (India) - Rajasthan (Khetri), Jharkhand (Singhbhum). Largest Copper producer (World) - Chile. Top Minerals Producers (India) - Bauxite (Odisha), Gold (Karnataka), Silver (Rajasthan), Coal (Jharkhand), Uranium (Andhra Pradesh)."
 Q.281. Which of the following is an open pit copper mine ? SSC CHSL 11/08/2023 (4th shift) ,"['(a) Malanjkhand ', '(b) Bastar ', '(c) Singhbhum ', '(d) Ballari ']",(a) Malanjkhand ,"Sol.281.(a) Malanjkhand (Madhya Pradesh) . Open-pit mining (opencast mining) - A surface mining technique that extracts minerals from an open pit in the ground. Copper Mines in India : Khetri (Rajasthan), Singhbhum (Jharkhand), Kolihan (Rajasthan), Surda (Jharkhand) etc."
 Q.282. Which of the following regions in India is nicknamed as the storehouse of minerals? SSC CHSL 17/08/2023 (4th shift) ,"['(a) Deccan Plateau ', '(b) Western Ghats ', '(c) Chota Nagpur ', '(d) Himalayas ']",(c) Chota Nagpur ,"Sol.282.(c) Chota Nagpur. Top Mineral Producing States in India: Copper (Madhya Pradesh, Rajasthan, Jharkhand), Manganese (Madhya Pradesh, Maharashtra, Odisha), Iron ore (Odisha, Chhattisgarh, Karnataka, Jharkhand), Gold (Madhya Pradesh, Rajasthan, Karnataka), Silver (Rajasthan, Jharkhand, Andhra Pradesh, Karnataka), Diamond (Madhya Pradesh), Uranium (Andhra Pradesh, Jharkhand, Karnataka)."
 Q.283. What are the main energy sources for earth's internal heat engine? SSC CGL 14/07/2023 (4th shift) ,"['(a) Radiogenic heat and oceanic tide heat ', '(b) Heat from volcanoes and solar heat ', '(c) Solar heat and oceanic tide heat ', '(d) Radiogenic heat and primordial heat ']",(d) Radiogenic heat and primordial heat ,"Sol.283.(d) The Earth's heat is the internal heat that arises from two sources : The decay of radioactive isotopes in crustal rocks and the mantle, and primordial heat left over from the planet's fiery formation. Geothermal energy is the heat produced deep in the Earth's core."
 Q.284. The Bailadila range of Chhattisgarh is famous for which of the following minerals? SSC CGL 17/07/2023 (3rd shift) ,"['(a) Copper ', '(b) Bauxite ', '(c) Iron ore ', '(d) Coal ']",(c) Iron ore ,"Sol.284.(c) Iron ore. Types of Iron Ore – Haematite, Magnetite, Limonite and Siderite. Mines and Iron deposit in India - Chhattisgarh - Dalli-Rajhara . Jharkhand - Noamundi mines. Karnataka - Kemmangundi (Baba Budan hills), Sandur (Bellary). Rajasthan:- Jaipur, Udaipur, Jhunjhunu, Sikar, Bhilwara, Alwar, Bharatpur, Dausa and Banswara. Andhra Pradesh:- Kurnool, Guntur, Cuddapah, Anantapur, Nellore. Kerala:- Naduvallur, Eleyettimala, Nanminda, Alampara. Tamil Nadu:- Kanjamalai, Mudumalai Hills (Salem district)."
 Q.285. The approximate amount of silica present in cement is: SSC CGL 18/07/2023 (2nd shift) ,"['(a) between 27% and 35% ', '(b) between 37% and 45% ', '(c) between 17% and 25% ', '(d) between 47% and 55% ']",(c) between 17% and 25% ,"Sol.285.(c) Between 17% and 25%. Cement - It was first introduced in England in 1824 by Joseph Aspdin. Composition of Cement : Lime (60-65%), Silica (17-25%), Alumina (3-8%), Magnesia (1-3%), Iron oxide (0.5-6%), Calcium Sulfate (0.1-0.5%), Sulfur Trioxide (1-3%), Alkaline (0-1%)."
" Q.286. The Gulf of K hambhat, the Gulf of Kutch and Sundarbans region provide ideal conditions for utilizing ___________ energy in India. SSC CGL 27/07/2023 (1st shift) ","['(a) wind ', '(b) thermal ', '(c) tidal ', '(d) solar ']",(c) tidal ,Sol.286.(c) Tidal. Gujarat has the largest installed wind power generation capacity in the country (As of May 2023). Rajasthan - Rank highest in the country in terms of total installed capacity of solar energy.
 Q.287. Which stone could convert all baser metals like iron into gold? Higher Secondary 28/06/2023 ( Shift - 2) ,"['(a) Philosopher’s stone ', '(b) Emerald ', '(c) Jade ', '(d) Copper stone ']",(a) Philosopher’s stone ,Sol.287.(a) Philosopher’s stone. It is a legendary substance that was b elieved to have the power to transform base metals like iron into gold and also to grant immortality. Emerald is a gemstone and a variety of the mineral beryl colored green by trace amounts of chromium or sometimes vanadium. Jade is a green coloured precious stone or a mineral used in jewelry and as an ornament.
" Q.288. The correct sequence in descending order of the following states in terms of the proven coal reserves (as of the Ministry of Coal, Government of India, 2018) is_________. Matric Level 28/06/2023 (Shift - 1) ","['(a) Jharkhand, Odisha, Chhattisgarh, West Bengal ', '(b) Odisha, Chhattisgarh, Madhya Pradesh, Jharkhand ', '(c) Jharkhand, Chhattisgarh, Odisha, Madhya Pradesh ', '(d) Chhattisgarh, Odisha, Jharkhand, Madhya Pradesh ']","(a) Jharkhand, Odisha, Chhattisgarh, West Bengal ","Sol.288.(a). Coal resources of India are available in older Gondwana Formations of peninsular India and younger tertiary formations of north-eastern region. Types of Coal - Anthracite (best quality) - 80 to 95% carbon, Bituminous - 60 to 80% carbon, Lignite - 40 to 55% carbon, Peat (Lowest quality) - less than 40% carbon. Highest reserves of coal (Countries) - United States, Russia, Australia, China."
